row_number,hunt_code,hunt_name,boundary_id
17118,DB1550,Thousand Lakes,632
17119,DB1550,Thousand Lakes,632
17120,DB1550,Thousand Lakes,632
17121,DB1550,Thousand Lakes,632
17122,DB1550,Thousand Lakes,632
17123,DB1550,Thousand Lakes,632
17124,DB1550,Thousand Lakes,632
17125,DB1550,Thousand Lakes,632
17126,DB1550,Thousand Lakes,632
17127,DB1550,Thousand Lakes,632
17275,DB1557,"West Desert, Tintic",624
17276,DB1557,"West Desert, Tintic",624
17277,DB1557,"West Desert, Tintic",624
17278,DB1557,"West Desert, Tintic",624
17279,DB1557,"West Desert, Tintic",624
17280,DB1557,"West Desert, Tintic",624
17281,DB1557,"West Desert, Tintic",624
17282,DB1557,"West Desert, Tintic",624
17283,DB1557,"West Desert, Tintic",624
17284,DB1557,"West Desert, Tintic",624
17285,DB1557,"West Desert, Tintic",624
17286,DB1557,"West Desert, Tintic",624
17287,DB1557,"West Desert, Tintic",624
17288,DB1557,"West Desert, Tintic",624
17289,DB1557,"West Desert, Tintic",624
17290,DB1557,"West Desert, Tintic",624
17291,DB1557,"West Desert, Tintic",624
17292,DB1557,"West Desert, Tintic",624
17293,DB1557,"West Desert, Tintic",624
17294,DB1557,"West Desert, Tintic",624
17295,DB1557,"West Desert, Tintic",624
17296,DB1558,"West Desert, West",623
17297,DB1558,"West Desert, West",623
17298,DB1558,"West Desert, West",623
17299,DB1558,"West Desert, West",623
17300,DB1558,"West Desert, West",623
17301,DB1558,"West Desert, West",623
17302,DB1558,"West Desert, West",623
17303,DB1558,"West Desert, West",623
17304,DB1558,"West Desert, West",623
17305,DB1558,"West Desert, West",623
17306,DB1558,"West Desert, West",623
17307,DB1558,"West Desert, West",623
17308,DB1558,"West Desert, West",623
17309,DB1558,"West Desert, West",623
17310,DB1558,"West Desert, West",623
17311,DB1558,"West Desert, West",623
17312,DB1558,"West Desert, West",623
17313,DB1558,"West Desert, West",623
17314,DB1558,"West Desert, West",623
17315,DB1558,"West Desert, West",623
17316,DB1558,"West Desert, West",623
17338,DB1560,Beaver,628
17339,DB1560,Beaver,628
17340,DB1560,Beaver,628
17341,DB1560,Beaver,628
17342,DB1560,Beaver,628
17343,DB1560,Beaver,628
17344,DB1560,Beaver,628
17345,DB1560,Beaver,628
17346,DB1560,Beaver,628
17347,DB1560,Beaver,628
17348,DB1560,Beaver,628
17349,DB1560,Beaver,628
17350,DB1560,Beaver,628
17351,DB1560,Beaver,628
17352,DB1560,Beaver,628
17353,DB1560,Beaver,628
17354,DB1560,Beaver,628
17355,DB1560,Beaver,628
17356,DB1560,Beaver,628
17357,DB1560,Beaver,628
17358,DB1560,Beaver,628
17401,DB1562,Cache,29
17402,DB1562,Cache,29
17403,DB1562,Cache,29
17404,DB1562,Cache,29
17405,DB1562,Cache,29
17406,DB1562,Cache,29
17407,DB1562,Cache,29
17408,DB1562,Cache,29
17409,DB1562,Cache,29
17410,DB1562,Cache,29
17411,DB1562,Cache,29
17412,DB1562,Cache,29
17413,DB1562,Cache,29
17414,DB1562,Cache,29
17415,DB1562,Cache,29
17416,DB1562,Cache,29
17417,DB1562,Cache,29
17418,DB1562,Cache,29
17419,DB1562,Cache,29
17420,DB1562,Cache,29
17421,DB1562,Cache,29
17653,DB1575,Oquirrh-stansbury,622
17654,DB1575,Oquirrh-stansbury,622
17655,DB1575,Oquirrh-stansbury,622
17656,DB1575,Oquirrh-stansbury,622
17657,DB1575,Oquirrh-stansbury,622
17658,DB1575,Oquirrh-stansbury,622
17659,DB1575,Oquirrh-stansbury,622
17660,DB1575,Oquirrh-stansbury,622
17661,DB1575,Oquirrh-stansbury,622
17662,DB1575,Oquirrh-stansbury,622
17663,DB1575,Oquirrh-stansbury,622
17664,DB1575,Oquirrh-stansbury,622
17665,DB1575,Oquirrh-stansbury,622
17666,DB1575,Oquirrh-stansbury,622
17667,DB1575,Oquirrh-stansbury,622
17668,DB1575,Oquirrh-stansbury,622
17669,DB1575,Oquirrh-stansbury,622
17670,DB1575,Oquirrh-stansbury,622
17671,DB1575,Oquirrh-stansbury,622
17672,DB1575,Oquirrh-stansbury,622
17673,DB1575,Oquirrh-stansbury,622
17716,DB1578,Boulder/kaiparowits,455
17717,DB1578,Boulder/kaiparowits,455
17718,DB1578,Boulder/kaiparowits,455
17719,DB1578,Boulder/kaiparowits,455
17720,DB1578,Boulder/kaiparowits,455
17721,DB1578,Boulder/kaiparowits,455
17722,DB1578,Boulder/kaiparowits,455
17723,DB1578,Boulder/kaiparowits,455
17724,DB1578,Boulder/kaiparowits,455
17725,DB1578,Boulder/kaiparowits,455
17726,DB1578,Boulder/kaiparowits,455
17727,DB1578,Boulder/kaiparowits,455
17728,DB1578,Boulder/kaiparowits,455
17729,DB1578,Boulder/kaiparowits,455
17730,DB1578,Boulder/kaiparowits,455
17731,DB1578,Boulder/kaiparowits,455
17732,DB1578,Boulder/kaiparowits,455
17733,DB1578,Boulder/kaiparowits,455
17734,DB1578,Boulder/kaiparowits,455
17735,DB1578,Boulder/kaiparowits,455
17736,DB1578,Boulder/kaiparowits,455
17758,DB1580,Thousand Lakes,632
17759,DB1580,Thousand Lakes,632
17760,DB1580,Thousand Lakes,632
17761,DB1580,Thousand Lakes,632
17762,DB1580,Thousand Lakes,632
17763,DB1580,Thousand Lakes,632
17764,DB1580,Thousand Lakes,632
17765,DB1580,Thousand Lakes,632
17766,DB1580,Thousand Lakes,632
17767,DB1580,Thousand Lakes,632
17768,DB1580,Thousand Lakes,632
17769,DB1580,Thousand Lakes,632
17770,DB1580,Thousand Lakes,632
17771,DB1580,Thousand Lakes,632
17772,DB1580,Thousand Lakes,632
17773,DB1580,Thousand Lakes,632
17774,DB1580,Thousand Lakes,632
17775,DB1580,Thousand Lakes,632
17776,DB1580,Thousand Lakes,632
17777,DB1580,Thousand Lakes,632
17778,DB1580,Thousand Lakes,632
17926,DB1587,"West Desert, Tintic",624
17927,DB1587,"West Desert, Tintic",624
17928,DB1587,"West Desert, Tintic",624
17929,DB1587,"West Desert, Tintic",624
17930,DB1587,"West Desert, Tintic",624
17931,DB1587,"West Desert, Tintic",624
17932,DB1587,"West Desert, Tintic",624
17933,DB1587,"West Desert, Tintic",624
17934,DB1587,"West Desert, Tintic",624
17935,DB1587,"West Desert, Tintic",624
17936,DB1587,"West Desert, Tintic",624
17937,DB1587,"West Desert, Tintic",624
17938,DB1587,"West Desert, Tintic",624
17939,DB1587,"West Desert, Tintic",624
17940,DB1587,"West Desert, Tintic",624
17941,DB1587,"West Desert, Tintic",624
17942,DB1587,"West Desert, Tintic",624
17943,DB1587,"West Desert, Tintic",624
17944,DB1587,"West Desert, Tintic",624
17945,DB1587,"West Desert, Tintic",624
17946,DB1587,"West Desert, Tintic",624
17947,DB1588,"West Desert, West",623
17948,DB1588,"West Desert, West",623
17949,DB1588,"West Desert, West",623
17950,DB1588,"West Desert, West",623
17951,DB1588,"West Desert, West",623
17952,DB1588,"West Desert, West",623
17953,DB1588,"West Desert, West",623
17954,DB1588,"West Desert, West",623
17955,DB1588,"West Desert, West",623
17956,DB1588,"West Desert, West",623
17957,DB1588,"West Desert, West",623
17958,DB1588,"West Desert, West",623
17959,DB1588,"West Desert, West",623
17960,DB1588,"West Desert, West",623
17961,DB1588,"West Desert, West",623
17962,DB1588,"West Desert, West",623
17963,DB1588,"West Desert, West",623
17964,DB1588,"West Desert, West",623
17965,DB1588,"West Desert, West",623
17966,DB1588,"West Desert, West",623
17967,DB1588,"West Desert, West",623
40588,DB1784,Oquirrh-stansbury,622
40589,DB1784,Oquirrh-stansbury,622
40590,DB1784,Oquirrh-stansbury,622
40591,DB1784,Oquirrh-stansbury,622
40592,DB1784,Oquirrh-stansbury,622
40593,DB1784,Oquirrh-stansbury,622
40594,DB1784,Oquirrh-stansbury,622
40595,DB1784,Oquirrh-stansbury,622
40596,DB1784,Oquirrh-stansbury,622
40597,DB1784,Oquirrh-stansbury,622
40598,DB1784,Oquirrh-stansbury,622
40599,DB1784,Oquirrh-stansbury,622
40600,DB1784,Oquirrh-stansbury,622
40601,DB1784,Oquirrh-stansbury,622
40602,DB1784,Oquirrh-stansbury,622
40603,DB1784,Oquirrh-stansbury,622
40604,DB1784,Oquirrh-stansbury,622
40605,DB1784,Oquirrh-stansbury,622
40606,DB1784,Oquirrh-stansbury,622
40607,DB1784,Oquirrh-stansbury,622
40608,DB1784,Oquirrh-stansbury,622
40756,DB1769,Beaver,628
40757,DB1769,Beaver,628
40758,DB1769,Beaver,628
40759,DB1769,Beaver,628
40760,DB1769,Beaver,628
40761,DB1769,Beaver,628
40762,DB1769,Beaver,628
40763,DB1769,Beaver,628
40764,DB1769,Beaver,628
40765,DB1769,Beaver,628
40766,DB1769,Beaver,628
40767,DB1769,Beaver,628
40768,DB1769,Beaver,628
40769,DB1769,Beaver,628
40770,DB1769,Beaver,628
40771,DB1769,Beaver,628
40772,DB1769,Beaver,628
40773,DB1769,Beaver,628
40774,DB1769,Beaver,628
40775,DB1769,Beaver,628
40776,DB1769,Beaver,628
40840,DB1796,"West Desert, Tintic",624
40841,DB1796,"West Desert, Tintic",624
40842,DB1796,"West Desert, Tintic",624
40843,DB1796,"West Desert, Tintic",624
40844,DB1796,"West Desert, Tintic",624
40845,DB1796,"West Desert, Tintic",624
40846,DB1796,"West Desert, Tintic",624
40847,DB1796,"West Desert, Tintic",624
40848,DB1796,"West Desert, Tintic",624
40849,DB1796,"West Desert, Tintic",624
40850,DB1796,"West Desert, Tintic",624
40851,DB1796,"West Desert, Tintic",624
40852,DB1796,"West Desert, Tintic",624
40853,DB1796,"West Desert, Tintic",624
40854,DB1796,"West Desert, Tintic",624
40855,DB1796,"West Desert, Tintic",624
40856,DB1796,"West Desert, Tintic",624
40857,DB1796,"West Desert, Tintic",624
40858,DB1796,"West Desert, Tintic",624
40859,DB1796,"West Desert, Tintic",624
40860,DB1796,"West Desert, Tintic",624
41291,DB1515,Oquirrh-stansbury,622
41292,DB1515,Oquirrh-stansbury,622
41293,DB1515,Oquirrh-stansbury,622
41294,DB1515,Oquirrh-stansbury,622
41295,DB1515,Oquirrh-stansbury,622
41296,DB1515,Oquirrh-stansbury,622
41297,DB1515,Oquirrh-stansbury,622
41298,DB1515,Oquirrh-stansbury,622
41299,DB1515,Oquirrh-stansbury,622
41300,DB1515,Oquirrh-stansbury,622
41301,DB1515,Oquirrh-stansbury,622
41302,DB1515,Oquirrh-stansbury,622
41303,DB1515,Oquirrh-stansbury,622
41304,DB1515,Oquirrh-stansbury,622
41305,DB1515,Oquirrh-stansbury,622
41306,DB1515,Oquirrh-stansbury,622
41307,DB1515,Oquirrh-stansbury,622
41308,DB1515,Oquirrh-stansbury,622
41309,DB1515,Oquirrh-stansbury,622
41310,DB1515,Oquirrh-stansbury,622
41311,DB1515,Oquirrh-stansbury,622
41312,DB1515,Oquirrh-stansbury,622
41401,DB1500,Beaver,628
41402,DB1500,Beaver,628
41403,DB1500,Beaver,628
41404,DB1500,Beaver,628
41405,DB1500,Beaver,628
41406,DB1500,Beaver,628
41407,DB1500,Beaver,628
41408,DB1500,Beaver,628
41409,DB1500,Beaver,628
41410,DB1500,Beaver,628
41411,DB1500,Beaver,628
41412,DB1500,Beaver,628
41413,DB1500,Beaver,628
41414,DB1500,Beaver,628
41415,DB1500,Beaver,628
41416,DB1500,Beaver,628
41417,DB1500,Beaver,628
41418,DB1500,Beaver,628
41419,DB1500,Beaver,628
41420,DB1500,Beaver,628
41421,DB1500,Beaver,628
41422,DB1500,Beaver,628
41423,DB1520,Thousand Lakes,632
41424,DB1520,Thousand Lakes,632
41425,DB1520,Thousand Lakes,632
41426,DB1520,Thousand Lakes,632
41427,DB1520,Thousand Lakes,632
41428,DB1520,Thousand Lakes,632
41429,DB1520,Thousand Lakes,632
41430,DB1520,Thousand Lakes,632
41431,DB1520,Thousand Lakes,632
41432,DB1520,Thousand Lakes,632
41433,DB1520,Thousand Lakes,632
41434,DB1520,Thousand Lakes,632
41435,DB1520,Thousand Lakes,632
41436,DB1520,Thousand Lakes,632
41437,DB1520,Thousand Lakes,632
41438,DB1520,Thousand Lakes,632
41439,DB1520,Thousand Lakes,632
41440,DB1520,Thousand Lakes,632
41441,DB1520,Thousand Lakes,632
41442,DB1520,Thousand Lakes,632
41443,DB1520,Thousand Lakes,632
41444,DB1520,Thousand Lakes,632
41577,DB1527,"West Desert, Tintic",624
41578,DB1527,"West Desert, Tintic",624
41579,DB1527,"West Desert, Tintic",624
41580,DB1527,"West Desert, Tintic",624
41581,DB1527,"West Desert, Tintic",624
41582,DB1527,"West Desert, Tintic",624
41583,DB1527,"West Desert, Tintic",624
41584,DB1527,"West Desert, Tintic",624
41585,DB1527,"West Desert, Tintic",624
41586,DB1527,"West Desert, Tintic",624
41587,DB1527,"West Desert, Tintic",624
41588,DB1527,"West Desert, Tintic",624
41589,DB1527,"West Desert, Tintic",624
41590,DB1527,"West Desert, Tintic",624
41591,DB1527,"West Desert, Tintic",624
41592,DB1527,"West Desert, Tintic",624
41593,DB1527,"West Desert, Tintic",624
41594,DB1527,"West Desert, Tintic",624
41595,DB1527,"West Desert, Tintic",624
41596,DB1527,"West Desert, Tintic",624
41597,DB1527,"West Desert, Tintic",624
41598,DB1527,"West Desert, Tintic",624
41599,DB1528,"West Desert, West",623
41600,DB1528,"West Desert, West",623
41601,DB1528,"West Desert, West",623
41602,DB1528,"West Desert, West",623
41603,DB1528,"West Desert, West",623
41604,DB1528,"West Desert, West",623
41605,DB1528,"West Desert, West",623
41606,DB1528,"West Desert, West",623
41607,DB1528,"West Desert, West",623
41608,DB1528,"West Desert, West",623
41609,DB1528,"West Desert, West",623
41610,DB1528,"West Desert, West",623
41611,DB1528,"West Desert, West",623
41612,DB1528,"West Desert, West",623
41613,DB1528,"West Desert, West",623
41614,DB1528,"West Desert, West",623
41615,DB1528,"West Desert, West",623
41616,DB1528,"West Desert, West",623
41617,DB1528,"West Desert, West",623
41618,DB1528,"West Desert, West",623
41619,DB1528,"West Desert, West",623
41620,DB1528,"West Desert, West",623
41665,DB1530,Beaver,628
41666,DB1530,Beaver,628
41667,DB1530,Beaver,628
41668,DB1530,Beaver,628
41669,DB1530,Beaver,628
41670,DB1530,Beaver,628
41671,DB1530,Beaver,628
41672,DB1530,Beaver,628
41673,DB1530,Beaver,628
41674,DB1530,Beaver,628
41675,DB1530,Beaver,628
41676,DB1530,Beaver,628
41677,DB1530,Beaver,628
41678,DB1530,Beaver,628
41679,DB1530,Beaver,628
41680,DB1530,Beaver,628
41681,DB1530,Beaver,628
41682,DB1530,Beaver,628
41683,DB1530,Beaver,628
41684,DB1530,Beaver,628
41685,DB1530,Beaver,628
41686,DB1530,Beaver,628
41709,DB1532,Cache,29
41710,DB1532,Cache,29
41711,DB1532,Cache,29
41712,DB1532,Cache,29
41713,DB1532,Cache,29
41714,DB1532,Cache,29
41715,DB1532,Cache,29
41716,DB1532,Cache,29
41717,DB1532,Cache,29
41718,DB1532,Cache,29
41719,DB1532,Cache,29
41720,DB1532,Cache,29
41721,DB1532,Cache,29
41722,DB1532,Cache,29
41723,DB1532,Cache,29
41724,DB1532,Cache,29
41725,DB1532,Cache,29
41726,DB1532,Cache,29
41727,DB1532,Cache,29
41728,DB1532,Cache,29
41729,DB1532,Cache,29
41730,DB1532,Cache,29
41973,DB1545,Oquirrh-stansbury,622
41974,DB1545,Oquirrh-stansbury,622
41975,DB1545,Oquirrh-stansbury,622
41976,DB1545,Oquirrh-stansbury,622
41977,DB1545,Oquirrh-stansbury,622
41978,DB1545,Oquirrh-stansbury,622
41979,DB1545,Oquirrh-stansbury,622
41980,DB1545,Oquirrh-stansbury,622
41981,DB1545,Oquirrh-stansbury,622
41982,DB1545,Oquirrh-stansbury,622
41983,DB1545,Oquirrh-stansbury,622
41984,DB1545,Oquirrh-stansbury,622
41985,DB1545,Oquirrh-stansbury,622
41986,DB1545,Oquirrh-stansbury,622
41987,DB1545,Oquirrh-stansbury,622
41988,DB1545,Oquirrh-stansbury,622
41989,DB1545,Oquirrh-stansbury,622
41990,DB1545,Oquirrh-stansbury,622
41991,DB1545,Oquirrh-stansbury,622
41992,DB1545,Oquirrh-stansbury,622
41993,DB1545,Oquirrh-stansbury,622
41994,DB1545,Oquirrh-stansbury,622
42039,DB1548,Boulder/kaiparowits,455
42040,DB1548,Boulder/kaiparowits,455
42041,DB1548,Boulder/kaiparowits,455
42042,DB1548,Boulder/kaiparowits,455
42043,DB1548,Boulder/kaiparowits,455
42044,DB1548,Boulder/kaiparowits,455
42045,DB1548,Boulder/kaiparowits,455
42046,DB1548,Boulder/kaiparowits,455
42047,DB1548,Boulder/kaiparowits,455
42048,DB1548,Boulder/kaiparowits,455
42049,DB1548,Boulder/kaiparowits,455
42050,DB1548,Boulder/kaiparowits,455
42051,DB1548,Boulder/kaiparowits,455
42052,DB1548,Boulder/kaiparowits,455
42053,DB1548,Boulder/kaiparowits,455
42054,DB1548,Boulder/kaiparowits,455
42055,DB1548,Boulder/kaiparowits,455
42056,DB1548,Boulder/kaiparowits,455
42057,DB1548,Boulder/kaiparowits,455
42058,DB1548,Boulder/kaiparowits,455
42059,DB1548,Boulder/kaiparowits,455
42060,DB1548,Boulder/kaiparowits,455
42083,DB1550,Thousand Lakes,632
42084,DB1550,Thousand Lakes,632
42085,DB1550,Thousand Lakes,632
42086,DB1550,Thousand Lakes,632
42087,DB1550,Thousand Lakes,632
42088,DB1550,Thousand Lakes,632
42089,DB1550,Thousand Lakes,632
42090,DB1550,Thousand Lakes,632
42091,DB1550,Thousand Lakes,632
42092,DB1550,Thousand Lakes,632
42093,DB1550,Thousand Lakes,632
42094,DB1550,Thousand Lakes,632
42095,DB1550,Thousand Lakes,632
42096,DB1550,Thousand Lakes,632
42097,DB1550,Thousand Lakes,632
42098,DB1550,Thousand Lakes,632
42099,DB1550,Thousand Lakes,632
42100,DB1550,Thousand Lakes,632
42101,DB1550,Thousand Lakes,632
42102,DB1550,Thousand Lakes,632
42103,DB1550,Thousand Lakes,632
42104,DB1550,Thousand Lakes,632
42259,DB1557,"West Desert, Tintic",624
42260,DB1557,"West Desert, Tintic",624
42261,DB1557,"West Desert, Tintic",624
42262,DB1557,"West Desert, Tintic",624
42263,DB1557,"West Desert, Tintic",624
42264,DB1557,"West Desert, Tintic",624
42265,DB1557,"West Desert, Tintic",624
42266,DB1557,"West Desert, Tintic",624
42267,DB1557,"West Desert, Tintic",624
42268,DB1557,"West Desert, Tintic",624
42269,DB1557,"West Desert, Tintic",624
42270,DB1557,"West Desert, Tintic",624
42271,DB1557,"West Desert, Tintic",624
42272,DB1557,"West Desert, Tintic",624
42273,DB1557,"West Desert, Tintic",624
42274,DB1557,"West Desert, Tintic",624
42275,DB1557,"West Desert, Tintic",624
42276,DB1557,"West Desert, Tintic",624
42277,DB1557,"West Desert, Tintic",624
42278,DB1557,"West Desert, Tintic",624
42279,DB1557,"West Desert, Tintic",624
42280,DB1557,"West Desert, Tintic",624
42281,DB1558,"West Desert, West",623
42282,DB1558,"West Desert, West",623
42283,DB1558,"West Desert, West",623
42284,DB1558,"West Desert, West",623
42285,DB1558,"West Desert, West",623
42286,DB1558,"West Desert, West",623
42287,DB1558,"West Desert, West",623
42288,DB1558,"West Desert, West",623
42289,DB1558,"West Desert, West",623
42290,DB1558,"West Desert, West",623
42291,DB1558,"West Desert, West",623
42292,DB1558,"West Desert, West",623
42293,DB1558,"West Desert, West",623
42294,DB1558,"West Desert, West",623
42295,DB1558,"West Desert, West",623
42296,DB1558,"West Desert, West",623
42297,DB1558,"West Desert, West",623
42298,DB1558,"West Desert, West",623
42299,DB1558,"West Desert, West",623
42300,DB1558,"West Desert, West",623
42301,DB1558,"West Desert, West",623
42302,DB1558,"West Desert, West",623
42325,DB1560,Beaver,628
42326,DB1560,Beaver,628
42327,DB1560,Beaver,628
42328,DB1560,Beaver,628
42329,DB1560,Beaver,628
42330,DB1560,Beaver,628
42331,DB1560,Beaver,628
42332,DB1560,Beaver,628
42333,DB1560,Beaver,628
42334,DB1560,Beaver,628
42335,DB1560,Beaver,628
42336,DB1560,Beaver,628
42337,DB1560,Beaver,628
42338,DB1560,Beaver,628
42339,DB1560,Beaver,628
42340,DB1560,Beaver,628
42341,DB1560,Beaver,628
42342,DB1560,Beaver,628
42343,DB1560,Beaver,628
42344,DB1560,Beaver,628
42345,DB1560,Beaver,628
42346,DB1560,Beaver,628
42391,DB1562,Cache,29
42392,DB1562,Cache,29
42393,DB1562,Cache,29
42394,DB1562,Cache,29
42395,DB1562,Cache,29
42396,DB1562,Cache,29
42397,DB1562,Cache,29
42398,DB1562,Cache,29
42399,DB1562,Cache,29
42400,DB1562,Cache,29
42401,DB1562,Cache,29
42402,DB1562,Cache,29
42403,DB1562,Cache,29
42404,DB1562,Cache,29
42405,DB1562,Cache,29
42406,DB1562,Cache,29
42407,DB1562,Cache,29
42408,DB1562,Cache,29
42409,DB1562,Cache,29
42410,DB1562,Cache,29
42411,DB1562,Cache,29
42412,DB1562,Cache,29
42655,DB1575,Oquirrh-stansbury,622
42656,DB1575,Oquirrh-stansbury,622
42657,DB1575,Oquirrh-stansbury,622
42658,DB1575,Oquirrh-stansbury,622
42659,DB1575,Oquirrh-stansbury,622
42660,DB1575,Oquirrh-stansbury,622
42661,DB1575,Oquirrh-stansbury,622
42662,DB1575,Oquirrh-stansbury,622
42663,DB1575,Oquirrh-stansbury,622
42664,DB1575,Oquirrh-stansbury,622
42665,DB1575,Oquirrh-stansbury,622
42666,DB1575,Oquirrh-stansbury,622
42667,DB1575,Oquirrh-stansbury,622
42668,DB1575,Oquirrh-stansbury,622
42669,DB1575,Oquirrh-stansbury,622
42670,DB1575,Oquirrh-stansbury,622
42671,DB1575,Oquirrh-stansbury,622
42672,DB1575,Oquirrh-stansbury,622
42673,DB1575,Oquirrh-stansbury,622
42674,DB1575,Oquirrh-stansbury,622
42675,DB1575,Oquirrh-stansbury,622
42676,DB1575,Oquirrh-stansbury,622
42721,DB1578,Boulder/kaiparowits,455
42722,DB1578,Boulder/kaiparowits,455
42723,DB1578,Boulder/kaiparowits,455
42724,DB1578,Boulder/kaiparowits,455
42725,DB1578,Boulder/kaiparowits,455
42726,DB1578,Boulder/kaiparowits,455
42727,DB1578,Boulder/kaiparowits,455
42728,DB1578,Boulder/kaiparowits,455
42729,DB1578,Boulder/kaiparowits,455
42730,DB1578,Boulder/kaiparowits,455
42731,DB1578,Boulder/kaiparowits,455
42732,DB1578,Boulder/kaiparowits,455
42733,DB1578,Boulder/kaiparowits,455
42734,DB1578,Boulder/kaiparowits,455
42735,DB1578,Boulder/kaiparowits,455
42736,DB1578,Boulder/kaiparowits,455
42737,DB1578,Boulder/kaiparowits,455
42738,DB1578,Boulder/kaiparowits,455
42739,DB1578,Boulder/kaiparowits,455
42740,DB1578,Boulder/kaiparowits,455
42741,DB1578,Boulder/kaiparowits,455
42742,DB1578,Boulder/kaiparowits,455
42765,DB1580,Thousand Lakes,632
42766,DB1580,Thousand Lakes,632
42767,DB1580,Thousand Lakes,632
42768,DB1580,Thousand Lakes,632
42769,DB1580,Thousand Lakes,632
42770,DB1580,Thousand Lakes,632
42771,DB1580,Thousand Lakes,632
42772,DB1580,Thousand Lakes,632
42773,DB1580,Thousand Lakes,632
42774,DB1580,Thousand Lakes,632
42775,DB1580,Thousand Lakes,632
42776,DB1580,Thousand Lakes,632
42777,DB1580,Thousand Lakes,632
42778,DB1580,Thousand Lakes,632
42779,DB1580,Thousand Lakes,632
42780,DB1580,Thousand Lakes,632
42781,DB1580,Thousand Lakes,632
42782,DB1580,Thousand Lakes,632
42783,DB1580,Thousand Lakes,632
42784,DB1580,Thousand Lakes,632
42785,DB1580,Thousand Lakes,632
42786,DB1580,Thousand Lakes,632
42941,DB1587,"West Desert, Tintic",624
42942,DB1587,"West Desert, Tintic",624
42943,DB1587,"West Desert, Tintic",624
42944,DB1587,"West Desert, Tintic",624
42945,DB1587,"West Desert, Tintic",624
42946,DB1587,"West Desert, Tintic",624
42947,DB1587,"West Desert, Tintic",624
42948,DB1587,"West Desert, Tintic",624
42949,DB1587,"West Desert, Tintic",624
42950,DB1587,"West Desert, Tintic",624
42951,DB1587,"West Desert, Tintic",624
42952,DB1587,"West Desert, Tintic",624
42953,DB1587,"West Desert, Tintic",624
42954,DB1587,"West Desert, Tintic",624
42955,DB1587,"West Desert, Tintic",624
42956,DB1587,"West Desert, Tintic",624
42957,DB1587,"West Desert, Tintic",624
42958,DB1587,"West Desert, Tintic",624
42959,DB1587,"West Desert, Tintic",624
42960,DB1587,"West Desert, Tintic",624
42961,DB1587,"West Desert, Tintic",624
42962,DB1587,"West Desert, Tintic",624
42963,DB1588,"West Desert, West",623
42964,DB1588,"West Desert, West",623
42965,DB1588,"West Desert, West",623
42966,DB1588,"West Desert, West",623
42967,DB1588,"West Desert, West",623
42968,DB1588,"West Desert, West",623
42969,DB1588,"West Desert, West",623
42970,DB1588,"West Desert, West",623
42971,DB1588,"West Desert, West",623
42972,DB1588,"West Desert, West",623
42973,DB1588,"West Desert, West",623
42974,DB1588,"West Desert, West",623
42975,DB1588,"West Desert, West",623
42976,DB1588,"West Desert, West",623
42977,DB1588,"West Desert, West",623
42978,DB1588,"West Desert, West",623
42979,DB1588,"West Desert, West",623
42980,DB1588,"West Desert, West",623
42981,DB1588,"West Desert, West",623
42982,DB1588,"West Desert, West",623
42983,DB1588,"West Desert, West",623
42984,DB1588,"West Desert, West",623
