"timestamp_utc","status","local_path","bucket","object_key","size_bytes","sha256","wrangler_output"
"2026-06-05T19:31:45.9446617Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2023_for_2025_turkey_harvest_results_2023_24_for_2025_database\turkey_harvest_reports_2023_24_for_2025_database\turkey_harvest_results_2023_24_for_2025_summary.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_harvest_results_2023_24_for_2025_summary.csv","751","5f25f56d0b941dcfaf46def5b1ca64889e48f38b361b2d3fc7a60858434b9d09","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_harvest_results_2023_24_for_2025_summary.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:47.7699652Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2023_for_2025_turkey_harvest_results_2023_24_for_2025_database\turkey_harvest_reports_2023_24_for_2025_database\turkey_hunt_code_keyed_2024_for_2025.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_hunt_code_keyed_2024_for_2025.csv","2555","5dfc71474a29c7840fb82f6aed45fde7fdbd1ccead4e2589509af0eb68a94d6b","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_hunt_code_keyed_2024_for_2025.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:49.8061721Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2023_for_2025_turkey_harvest_results_2023_24_for_2025_database\turkey_harvest_reports_2023_24_for_2025_database\turkey_quality_features_2023_24_for_2025.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_quality_features_2023_24_for_2025.csv","35834","7bce1bea3a675c6fe10f68a31c97e48810799c3cb91a51cbf860035106ed36be","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/turkey_quality_features_2023_24_for_2025.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:51.9084260Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2023_for_2025_turkey_harvest_results_2023_24_for_2025_database\turkey_harvest_reports_2023_24_for_2025_database\utah_turkey_harvest_2023_24_for_2025.sqlite","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/utah_turkey_harvest_2023_24_for_2025.sqlite","106496","c3280162aaa829dca0ecc44d19517dfbc7a1fe4c6db5e5903adc01f9361d867a","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2023_for_2025_turkey_harvest_results_2023_24_for_2025_database/turkey_harvest_reports_2023_24_for_2025_database/utah_turkey_harvest_2023_24_for_2025.sqlite"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:53.9914068Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_harvest_objective_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_harvest_objective_2024.csv","5809","9b64fa0e600e114d5907bf989df52e653d6e79983eb2dd68410dc4aeffa77181","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_harvest_objective_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:55.9276218Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_hunt_code_harvest_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_hunt_code_harvest_2024.csv","24311","199cea6bd8732e1facd68c3c18d8f83cc758969e6afff3e7c484cf9313deaff0","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_hunt_code_harvest_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:31:58.4280522Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_pursuit_by_unit_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_pursuit_by_unit_2024.csv","12549","a049acd805d4de910f0a947da20ede1c64c346a37a0ab46bd3b0c891e8bda76d","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_pursuit_by_unit_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:00.7155041Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_restricted_pursuit_annual.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_annual.csv","4362","39f463a24b5fb3a49e8390e4b46fdca416345dc6a0a9459740cb3dd98007ff96","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_annual.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:02.8013591Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_restricted_pursuit_by_unit_season_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_by_unit_season_2024.csv","2850","50a50e4a36b3cc29b41dd17b5a2e447542ea3611f33aada94d92ac78fcd10500","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_restricted_pursuit_by_unit_season_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:04.7099127Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_statewide_harvest_mortality_2001_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_harvest_mortality_2001_2024.csv","6390","7fbadc44048853ff0a0685597105587f8e1259445faaa1f580874c8f6034356b","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_harvest_mortality_2001_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:06.5024377Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_statewide_history_1967_2000.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_history_1967_2000.csv","7932","9d7174148a71a57277d3f37e70984877678c354770ac3507edc3275181d52dd1","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_history_1967_2000.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:08.4003549Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_statewide_pursuit_2002_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_pursuit_2002_2024.csv","5408","71d9571131b2a3ab6324e8972c1846133ac3c8875f83f83696ef8be4ab05c4e3","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_statewide_pursuit_2002_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:10.2880940Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_supplement_report.json","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_report.json","3125","21d1ef9a5197f5f167e403c5ce6b35d00d9a807b7f26d61d9b115e3c7dc10824","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_report.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:12.2511909Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_supplement_report.md","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_report.md","1557","39a3bfaa438379c45da100763176b36c7ccea8e66730ca9b4a54e2c0a2daf877","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_report.md"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:14.1000601Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_supplement_summary.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_summary.csv","634","57dfd50e2bb7d10f4cf13f195dbc1e975b75ecfffc4d2b7f5d1084e1b4b09bba","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_supplement_summary.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:15.9095644Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_unit_harvest_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_unit_harvest_2024.csv","5811","9418e49b4b9a08192c56b3c410a1231287463d476cb072b9628550a7a0e89ff9","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_unit_harvest_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:17.8769236Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\black_bear_unit_mortality_history_1990_2024.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_unit_mortality_history_1990_2024.csv","176340","5351b7138621ce02b916c33c224d6d2ad5af2835bf0f5c7b9ea089fb3438d333","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/black_bear_unit_mortality_history_1990_2024.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:19.8573109Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\harvest_quality_features_black_bear_2024_for_2025.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_quality_features_black_bear_2024_for_2025.csv","5597","1550dad5b39dd1273ff13786bed05f225317ed9041e89a7e7ef64af2af8199b9","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_quality_features_black_bear_2024_for_2025.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:21.9073751Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\harvest_results_2024_for_2025_all_long_enhanced_v3.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_all_long_enhanced_v3.csv","2002586","5ac1b151fcb1328ffbf45175c6d975cb91c3e7856392365593709b0466307dff","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_all_long_enhanced_v3.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:23.8550301Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\harvest_results_2024_for_2025_black_bear_supplement_long.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_black_bear_supplement_long.csv","425410","1cf6872717f30078cf396a67cb5b3fe4daa878dab1714adfa3869d42f39288ad","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/harvest_results_2024_for_2025_black_bear_supplement_long.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:26.1756823Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement\utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite","2723840","2d2416d7609b7788316a378238706723bfbf8c13f6c2c7947bcc253cb62c674b","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_black_bear_supplement/utah_harvest_results_2024_for_2025_black_bear_supplement.sqlite"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:28.2998841Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_quality_features_by_hunt_code_2024_for_2025.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_quality_features_by_hunt_code_2024_for_2025.csv","137886","5dced714435a44cba48d6f66c382aa93dd3d5975d4b5a1e37b9b9c52035920c5","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_quality_features_by_hunt_code_2024_for_2025.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:30.3655369Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_all_long.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_all_long.csv","995021","3cb7c40624b8167ae67883c7db9cbbd4995887d7b6440ebd2e8cb7833f62e008","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_all_long.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:32.2821924Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_database_report.json","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_database_report.json","5159","1a844fe8fbde4ce2f7a779957f4d73309f0683e3c03c33f933f1c07018420232","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_database_report.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:34.1622684Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_database_report.md","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_database_report.md","3050","7d66a6419af5c22b4201c79b7edfb87584a4cbdbd92e3ee0f8147c9c570b98c1","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_database_report.md"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:36.1168731Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_hunt_code_keyed.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_hunt_code_keyed.csv","390319","624cdf383da10cf482f487c450bfaf88c9fc373cc188fefb7fbbcc73c8a8030a","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_hunt_code_keyed.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:38.2032134Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_source_inventory.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_source_inventory.csv","5048","e5b80f4a5fe5c13becbe2eb104bbb1d5dd2ea54a905d829117f9e6e8b458f52e","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_source_inventory.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:40.0976093Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_results_2024_for_2025_summary.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_summary.csv","496","0bfb8a4f423846326ea52ae70ed43510d74be49f74c89263d07043ffaf19e4e3","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_results_2024_for_2025_summary.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:42.3160638Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\harvest_unit_trend_rows_2024_for_2025.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_unit_trend_rows_2024_for_2025.csv","332849","ce69db7d0624521479a7dfcfb6b22c3f4097e85fdc022793d990839b036b58f3","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/harvest_unit_trend_rows_2024_for_2025.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:44.5539037Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\utah_harvest_results_2024_for_2025.sqlite","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/utah_harvest_results_2024_for_2025.sqlite","1884160","29ddbb3121e60e47a01d52c39ac36ab9c088fb3377afb2bf1d6ba1fc4df7538a","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/utah_harvest_results_2024_for_2025.sqlite"" in bucket ""uoga-data"". Upload complete."
"2026-06-05T19:32:46.5094763Z","UPLOADED","..\..\R2_OFFLOAD_TEMP\hq_20260605T192909Z\raw_packages\2024_for_2025_harvest_results_2024_for_2025_database\species\harvest_results_2024_for_2025_ANTLERLESS_DEER.csv","uoga-data","pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/species/harvest_results_2024_for_2025_ANTLERLESS_DEER.csv","18137","30866c5a5999db54ee0b4090ce75c96f7cffe77fe0007ba0a25d33c64293e689","?? wrangler 4.95.0 (update available 4.98.0) ????????????????????????????????????????????? Resource location: remote   Creating object ""pipeline/R2_OFFLOAD/uploaded/harvest_quality_20260605_unzipped/raw_packages/2024_for_2025_harvest_results_2024_for_2025_database/species/harvest_results_2024_for_2025_ANTLERLESS_DEER.csv"" in bucket ""uoga-data"". Upload complete."
