hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_regulation_pdf,present_draw_result_pdf,present_canonical_yearly,present_database_year_support,present_long_file,present_locked_2026_reference,canonical_row_count,canonical_scorable_row_count,pdf_evidence_row_count,regulation_pdf_sources,permit_quota_pdf_sources,draw_result_pdf_sources,audit_note,locked_year,model_target_year,active_year_truth,locked_reconciled_bucket,prediction_accuracy_treatment,database_next_year_support,source_year_artifact,excluded_from_lock_prefix_filter,lock_status,lock_note
EA1257,569,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Tunnel Hollow,Elk,Antlerless,CWMU,Any Legal Weapon,EA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EB3558,547,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Summit Point,Elk,Bull,CWMU,Any Legal Weapon,EB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EB3564,571,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Woodruff Creek South,Elk,Bull,CWMU,Any Legal Weapon,EB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EB3612,878,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,5s,Elk,Bull,Limited Entry,Any Legal Weapon,EB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EB3613,556,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Little Pole Canyon,Elk,Bull,CWMU,Any Legal Weapon,EB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
EB3614,569,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Tunnel Hollow,Elk,Bull,CWMU,Any Legal Weapon,EB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
MA1006,620,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,"Wasatch Mtns, West",Moose,Antlerless,Limited Entry,Any Legal Weapon,MA,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
MB6256,571,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Woodruff Creek South,Moose,Bull,CWMU,Any Legal Weapon,MB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
MB6265,556,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Coyote Little Pole,Moose,Bull,CWMU,Any Legal Weapon,MB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
PB5072,208,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Vernal,Pronghorn,Buck,Limited Entry,Muzzleloader,PB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
PB5341,891,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Sweetwater,Pronghorn,Buck,CWMU,Any Legal Weapon,PB,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
PD1044,895,DATABASE.boundary_id,DATABASE_NONSCORABLE_REFERENCE_APPENDIX,SUPPORT_ONLY_REVIEW,Vernal-Ouray Valley,Pronghorn,Doe,General Season,Any Legal Weapon,PD,NO,NO,NO,YES,NO,YES,0,0,0,,,,Hunt code appears only in DATABASE reference fields for this year; retain as non-scorable appendix unless confirmed by next-year canonical truth.,2021,2022,NO,DATABASE_NEXT_YEAR_PERMIT_SUPPORT,EXCLUDED_FROM_ACTIVE_YEAR_ACCURACY_NEXT_YEAR_SUPPORT,YES,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,"DATABASE reference support exists without same-year canonical or PDF draw evidence, and the code appears in next-year canonical truth; retain for crosswalk support and exclude from active-year scoring."
