hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_regulation_pdf,present_draw_result_pdf,present_canonical_yearly,present_database_year_support,present_long_file,present_locked_2026_reference,canonical_row_count,canonical_scorable_row_count,pdf_evidence_row_count,regulation_pdf_sources,draw_result_pdf_sources,audit_note,locked_year,model_target_year,active_year_truth,locked_reconciled_bucket,prediction_accuracy_treatment,database_next_year_support,source_year_artifact,excluded_from_lock_prefix_filter,lock_status,lock_note
DB1065,612,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,North Slope,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1073,163,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Paunsaugunt,Deer,Buck,Limited Entry,Archery,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1074,163,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Paunsaugunt,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1077,607,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Box Elder,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1078,29,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Cache,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1079,619,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Manti/San Rafael,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1080,616,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Nebo,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1081,617,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,La Sal Mtns,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1083,634,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Panguitch Lake,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1084,455,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Boulder/Kaiparowits,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1085,618,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"San Juan, Abajo Mtns",Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1086,614,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Vernal/Bonanza,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1087,620,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Wasatch Mtns, West",Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1090,301,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Book Cliffs, Floy Canyon",Deer,Buck,Limited Entry,HAMSS,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1091,314,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Kaiparowits (HAMS),Deer,Buck,Limited Entry,HAMSS,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1100,69,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Chalk Creek,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1101,276,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,East Canyon,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1103,117,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Morgan-South Rich,Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1105,276,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,East Canyon,Deer,Buck,Limited Entry,HAMSS,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1106,632,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Thousand Lakes,Deer,Buck,Limited Entry,Restricted Archery,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1107,632,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Thousand Lakes,Deer,Buck,Limited Entry,Restricted Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1108,632,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Thousand Lakes,Deer,Buck,Limited Entry,Restricted Rifle,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
DB1109,632,DATABASE.boundary_id,REGULATION_PDF_ONLY_REVIEW,REGULATION_SOURCE_REVIEW_NOT_IN_CANONICAL,Thousand Lakes,Deer,Buck,Limited Entry,Restricted Multiseason,DB,YES,NO,NO,YES,NO,YES,0,0,1,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,,Hunt code appears in 2025 regulation/guidebook PDFs but not in canonical yearly truth.,2025,2026,YES,ACTIVE_YEAR_REGULATION_REFERENCE_REVIEW,REFERENCE_ONLY_NOT_SCORABLE_UNLESS_CANONICALIZED,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,"Same-year regulation/guidebook evidence confirms a hunt-code reference, but canonical yearly draw-result truth does not make it scorable."
DB1110,685,canonical_yearly.boundary_id,MODEL_WORKBOOK_2025_PERMITS_2026_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Beaver, East",Deer,Buck,Limited Entry,Muzzleloader,DB,YES,YES,YES,YES,YES,YES,34,33,4,pipeline\RAW\hunt_unit_database\2025\pdf\regulation\2025_biggameapp.pdf,pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf;pipeline\RAW\hunt_unit_database\2025\pdf\2025 draw results\2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2025,2026,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2025_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
